,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,Lattitude,Longtitude,Propertycount,log_price
22473,Glenroy,3,h,556000.0,25/11/2017,11.2,03046,1.0,1.0,555.0,-37.7001,144.9182,8870.0,5.7450747915820575
22474,Glenroy,2,h,525000.0,25/11/2017,11.2,03046,1.0,2.0,254.0,-37.707803,144.91008,8870.0,5.720159303405957
22475,Glenroy,3,t,720000.0,25/11/2017,11.2,03046,2.0,2.0,781.0,-37.7006,144.9373,8870.0,5.857332496431268
22476,Glenroy,5,h,939000.0,25/11/2017,11.2,03046,2.0,3.0,775.0,-37.6994,144.9428,8870.0,5.972665592266111
22477,Glenroy,3,h,750000.0,25/11/2017,11.2,03046,1.0,1.0,676.0,-37.6998,144.9186,8870.0,5.8750612633917
22478,Glenroy,3,h,725000.0,25/11/2017,11.2,03046,2.0,4.0,664.0,-37.6963,144.9284,8870.0,5.860338006570994
22479,Glenroy,2,h,825000.0,25/11/2017,11.2,03046,1.0,1.0,696.0,-37.7084,144.923,8870.0,5.9164539485499255
22480,Greensborough,3,h,727000.0,25/11/2017,16.1,03088,1.0,1.0,298.0,-37.7076,145.0914,8524.0,5.861534410859038
22481,Greensborough,3,h,860000.0,25/11/2017,16.1,03088,2.0,1.0,555.0,-37.7051,145.0906,8524.0,5.9344984512435675
22482,Greensborough,3,h,960000.0,25/11/2017,16.1,03088,2.0,4.0,1064.0,-37.705,145.0908,8524.0,5.982271233039568
22483,Greensborough,2,h,817500.0,25/11/2017,16.1,03088,1.0,2.0,254.0,-37.7072,145.0918,8524.0,5.912487761332324
22484,Greensborough,3,u,665000.0,25/11/2017,16.1,03088,1.0,2.0,213.0,-37.7084284,145.0943659,8524.0,5.8228216453031045
22485,Greensborough,3,h,706000.0,25/11/2017,16.1,03088,1.0,2.0,555.0,-37.7130223,145.1059469,8524.0,5.848804701051804
22486,Greensborough,3,h,905000.0,25/11/2017,16.1,03088,2.0,1.0,555.0,-37.697,145.1008,8524.0,5.956648579205203
22488,Greenvale,5,h,741000.0,25/11/2017,20.4,03059,3.0,2.0,681.0,-37.6115,144.9095,4864.0,5.869818207979328
22489,Hadfield,3,h,840000.0,25/11/2017,11.2,03046,1.0,2.0,641.0,-37.7055,144.9497,2606.0,5.924279286061882
22490,Hampton,3,t,855500.0,25/11/2017,13.8,03188,1.0,2.0,222.0,33.873331,-80.89562280000001,5454.0,5.932220013877119
22491,Hampton,3,h,2000000.0,25/11/2017,13.8,03188,1.0,2.0,632.0,-37.9358,145.0103,5454.0,6.301029995663981
22492,Hampton East,2,u,540000.0,25/11/2017,13.8,03188,1.0,2.0,0.0,-37.9353256,145.0352759,2356.0,5.732393759822968
22493,Hampton East,3,h,1050000.0,25/11/2017,13.8,03188,1.0,2.0,573.0,-37.937,145.0247,2356.0,6.021189299069938
22494,Hawthorn,2,u,683000.0,25/11/2017,5.3,03122,1.0,2.0,0.0,-37.8304174,145.0309793,11308.0,5.834420703681532
22496,Hawthorn,1,u,380000.0,25/11/2017,5.3,03122,1.0,2.0,0.0,-37.8289178,145.0372449,11308.0,5.57978359661681
22497,Hawthorn,2,u,630000.0,25/11/2017,5.3,03122,1.0,2.0,0.0,-37.8247492,145.0279389,11308.0,5.799340549453582
22498,Hawthorn East,2,u,595000.0,25/11/2017,6.2,03123,1.0,2.0,0.0,-37.8164229,145.2640141,6482.0,5.77451696572855
22499,Hawthorn East,2,u,633000.0,25/11/2017,6.2,03123,1.0,2.0,0.0,-37.8170809,145.2647036,6482.0,5.801403710017355
22501,Hawthorn East,3,u,1600000.0,25/11/2017,6.2,03123,2.0,2.0,407.0,-37.8438,145.0517,6482.0,6.204119982655925
22503,Hawthorn East,3,h,1450000.0,25/11/2017,6.2,03123,1.0,3.0,445.0,-37.8308,145.0478,6482.0,6.161368002234975
22504,Heathmont,3,h,774000.0,25/11/2017,21.3,03135,2.0,2.0,555.0,-37.8326,145.2398,3794.0,5.888740960682893
22505,Heathmont,4,h,1290000.0,25/11/2017,21.3,03135,2.0,3.0,621.0,-37.8338,145.2468,3794.0,6.110589710299249
22506,Heathmont,4,h,971000.0,25/11/2017,21.3,03135,2.0,2.0,725.0,-37.8282,145.233,3794.0,5.987219229908005
22507,Heidelberg,4,h,1470000.0,25/11/2017,8.9,03084,2.0,2.0,621.0,-37.7481,145.0822,2890.0,6.1673173347481764
22508,Heidelberg,2,u,648500.0,25/11/2017,8.9,03084,1.0,2.0,0.0,-37.751198,145.0660239,2890.0,5.811909980420099
22509,Heidelberg,3,h,1395000.0,25/11/2017,8.9,03084,1.0,1.0,555.0,-37.7476,145.0606,2890.0,6.144574207609616
22510,Heidelberg,3,h,1010000.0,25/11/2017,8.9,03084,1.0,1.0,555.0,-37.7526,145.0599,2890.0,6.004321373782642
22511,Heidelberg Heights,4,h,1032000.0,25/11/2017,8.8,03081,1.0,2.0,797.0,-37.7464,145.0539,2947.0,6.013679697291193
22512,Heidelberg Heights,2,h,780000.0,25/11/2017,8.8,03081,1.0,2.0,254.0,-37.7447,145.0535,2947.0,5.892094602690481
22513,Heidelberg Heights,4,h,1190000.0,25/11/2017,8.8,03081,2.0,1.0,585.0,-37.7397,145.0546,2947.0,6.075546961392531
22514,Heidelberg Heights,2,u,568000.0,25/11/2017,8.8,03081,1.0,2.0,0.0,-37.7470058,145.0578939,2947.0,5.754348335711019
22515,Heidelberg Heights,3,h,700000.0,25/11/2017,8.8,03081,1.0,2.0,555.0,-37.7312577,145.0603302,2947.0,5.845098040014257
22516,Heidelberg West,3,h,752000.0,25/11/2017,8.8,03081,1.0,0.0,555.0,-37.7419,145.0365,2674.0,5.876217840591642
22517,Heidelberg West,3,h,800000.0,25/11/2017,8.8,03081,1.0,3.0,555.0,-37.746,145.0383,2674.0,5.903089986991944
22518,Highett,4,h,1570000.0,25/11/2017,16.0,03190,2.0,2.0,621.0,-37.9478,145.0234,4794.0,6.195899652409234
22519,Highett,3,h,1268000.0,25/11/2017,16.0,03190,1.0,2.0,608.0,-37.9483,145.0267,4794.0,6.103119253545714
22520,Hillside,4,h,685000.0,25/11/2017,18.0,03037,2.0,2.0,760.0,-37.6903,144.7365,5556.0,5.835690571492425
22521,Hillside,4,h,630000.0,25/11/2017,18.0,03037,2.0,2.0,3806.0,-37.6907,144.7531,5556.0,5.799340549453582
22523,Hoppers Crossing,4,h,752000.0,25/11/2017,18.4,03029,2.0,2.0,621.0,-37.8681,144.6743,13830.0,5.876217840591642
22524,Hoppers Crossing,3,h,542500.0,25/11/2017,18.4,03029,2.0,2.0,670.0,-37.8587,144.7132,13830.0,5.7343997425205675
22525,Hoppers Crossing,3,u,441000.0,25/11/2017,18.4,03029,1.0,1.0,294.0,-37.8666,144.6904,13830.0,5.644438589467838
22526,Hughesdale,2,h,750000.0,25/11/2017,12.3,03166,1.0,2.0,254.0,-37.898024,145.077664,3145.0,5.8750612633917
22528,Ivanhoe,3,h,2320000.0,25/11/2017,7.8,03079,2.0,2.0,562.0,-37.7615,145.0475,5549.0,6.365487984890899
22529,Kealba,3,h,632500.0,25/11/2017,14.0,03021,1.0,2.0,533.0,-37.7305,144.824,1202.0,5.801060529847856
22530,Keilor Downs,3,h,731000.0,25/11/2017,15.5,03038,2.0,1.0,652.0,-37.7191,144.8082,3656.0,5.86391737695786
22531,Keilor Downs,3,h,671000.0,25/11/2017,15.5,03038,2.0,2.0,555.0,-37.7141,144.7875,3656.0,5.8267225201689925
22532,Keilor East,3,h,850000.0,25/11/2017,11.7,03033,1.0,1.0,130.0,-37.7344,144.8598,5629.0,5.929418925714293
22533,Keilor East,3,h,650000.0,25/11/2017,11.7,03033,1.0,2.0,555.0,-33.8662076,151.2020132,5629.0,5.812913356642856
22535,Kensington,2,h,915000.0,25/11/2017,3.4,03031,1.0,2.0,170.0,-37.789,144.9331,5263.0,5.9614210940664485
22536,Kensington,3,h,1550000.0,25/11/2017,3.4,03031,2.0,2.0,555.0,-37.7906,144.9318,5263.0,6.190331698170292
22537,Kew,5,h,2900000.0,25/11/2017,5.4,03101,2.0,2.0,920.0,-37.8017,145.0419,10331.0,6.4623979978989565
22538,Kew,3,t,1290000.0,25/11/2017,5.4,03101,1.0,2.0,222.0,-37.8115,145.0265,10331.0,6.110589710299249
22539,Kew,4,h,2015000.0,25/11/2017,5.4,03101,1.0,2.0,566.0,-37.8008,145.0353,10331.0,6.304275050477128
22540,Kew,3,h,1900000.0,25/11/2017,5.4,03101,2.0,1.0,491.0,-37.8092,145.0302,10331.0,6.278753600952829
22542,Kings Park,3,h,450000.0,25/11/2017,14.0,03021,1.0,1.0,229.0,-37.7361,144.7701,2878.0,5.653212513775344
22543,Kings Park,3,h,480000.0,25/11/2017,14.0,03021,1.0,1.0,555.0,-37.7289,144.7656,2878.0,5.681241237375588
22544,Kingsbury,3,u,675000.0,25/11/2017,12.1,03083,1.0,2.0,213.0,42.2704432,-71.8147006,1414.0,5.829303772831025
22546,Lalor,4,h,710000.0,25/11/2017,16.3,03075,2.0,2.0,616.0,-37.6703,145.0,8279.0,5.8512583487190755
22547,Lalor,3,t,666000.0,25/11/2017,16.3,03075,1.0,2.0,222.0,-37.6757215,145.0261154,8279.0,5.823474229170301
22548,MacLeod,3,h,1341000.0,25/11/2017,12.7,03085,1.0,2.0,555.0,-31.8647665,115.7809533,4168.0,6.127428777851599
22549,MacLeod,3,h,695000.0,25/11/2017,12.7,03085,1.0,2.0,555.0,-37.7227046,145.0727904,4168.0,5.841984804590114
22550,Maidstone,4,h,1111000.0,25/11/2017,6.4,03012,1.0,4.0,776.0,-37.7889,144.8642,3873.0,6.0457140589408676
22551,Maidstone,2,t,630000.0,25/11/2017,6.4,03012,1.0,2.0,126.0,55.8695351,-4.236888599999999,3873.0,5.799340549453582
22552,Maidstone,4,u,708000.0,25/11/2017,6.4,03012,2.0,2.0,244.5,40.7161411,-73.83942619999999,3873.0,5.850033257689769
22553,Maidstone,2,u,421500.0,25/11/2017,6.4,03012,1.0,2.0,0.0,38.18099369999999,-122.2698924,3873.0,5.624797578960761
22554,Maidstone,3,h,950000.0,25/11/2017,6.4,03012,1.0,2.0,555.0,-37.7896,144.8827,3873.0,5.977723605288848
22555,Malvern,4,h,2610000.0,25/11/2017,5.9,03144,2.0,2.0,682.0,-37.8707,145.0357,4675.0,6.416640507338281
22556,Malvern,3,h,2790000.0,25/11/2017,5.9,03144,1.0,2.0,555.0,-37.854775,145.032743,4675.0,6.445604203273597
22560,Malvern East,3,h,1667000.0,25/11/2017,8.4,03145,1.0,2.0,555.0,-37.8808,145.0759,8801.0,6.221935599828005
22561,Malvern East,4,h,2400000.0,25/11/2017,8.4,03145,2.0,2.0,621.0,-37.8757,145.0569,8801.0,6.380211241711606
22562,Malvern East,3,t,1400000.0,25/11/2017,8.4,03145,1.0,2.0,222.0,-37.8645453,145.0424777,8801.0,6.146128035678238
22563,Malvern East,3,u,2765000.0,25/11/2017,8.4,03145,1.0,2.0,213.0,-37.8641,145.0433,8801.0,6.4416951356407175
22564,Maribyrnong,3,t,585000.0,25/11/2017,4.3,03032,2.0,2.0,222.0,-37.7718,144.8802,4918.0,5.76715586608218
22565,Maribyrnong,3,h,845000.0,25/11/2017,4.3,03032,2.0,2.0,252.0,-37.7733,144.8795,4918.0,5.926856708949693
22566,Maribyrnong,2,t,495000.0,25/11/2017,4.3,03032,1.0,1.0,126.0,-37.7731,144.8935,4918.0,5.694605198933568
22567,Maribyrnong,3,h,1165000.0,25/11/2017,4.3,03032,1.0,0.0,555.0,-37.7816,144.8866,4918.0,6.066325925362038
22569,Meadow Heights,3,h,545000.0,25/11/2017,17.4,03048,1.0,0.0,682.0,-37.661,144.9229,4704.0,5.7363965022766426
22570,Melbourne,1,u,575000.0,25/11/2017,0.0,03000,1.0,2.0,0.0,-37.81471850000001,144.9733714,17496.0,5.7596678446896306
22571,Melbourne,2,u,1180000.0,25/11/2017,0.0,03000,1.0,2.0,0.0,46.5652137,3.2980018,17496.0,6.071882007306125
22572,Melbourne,3,u,910000.0,25/11/2017,0.0,03000,1.0,2.0,213.0,46.5652137,3.2980018,17496.0,5.959041392321094
22573,Melbourne,3,u,1660000.0,25/11/2017,0.0,03000,1.0,2.0,213.0,47.6254194,-122.343022,17496.0,6.220108088040055
22574,Melbourne,1,u,480000.0,25/11/2017,0.0,03000,1.0,2.0,0.0,36.0807576,-115.1278126,17496.0,5.681241237375588
22576,Melton South,4,h,451000.0,25/11/2017,29.8,03338,2.0,2.0,790.0,-37.7081,144.5628,4718.0,5.654176541877961
22577,Melton South,2,h,386000.0,25/11/2017,29.8,03338,1.0,2.0,254.0,-37.7087,144.5728,4718.0,5.586587304671755
22578,Melton South,3,h,425000.0,25/11/2017,29.8,03338,1.0,4.0,805.0,-37.6979,144.5769,4718.0,5.628388930050312
22579,Melton South,3,h,476000.0,25/11/2017,29.8,03338,1.0,2.0,647.0,-37.7017,144.5702,4718.0,5.6776069527204935
22580,Melton South,3,h,370000.0,25/11/2017,29.8,03338,2.0,2.0,555.0,-37.6958,144.5773,4718.0,5.568201724066995
22584,Mentone,4,h,1125000.0,25/11/2017,20.0,03194,2.0,2.0,700.0,-37.9803,145.0804,6162.0,6.051152522447381
22585,Mentone,2,h,780000.0,25/11/2017,20.0,03194,2.0,2.0,390.0,-37.9797,145.0751,6162.0,5.892094602690481
22587,Mernda,4,h,705000.0,25/11/2017,25.9,03754,2.0,3.0,491.0,-37.6094,145.0989,5812.0,5.848189116991398
22588,Mernda,4,h,555000.0,25/11/2017,25.9,03754,2.0,2.0,621.0,-37.6132,145.0903,5812.0,5.744292983122676
22589,Mill Park,4,h,640000.0,25/11/2017,17.9,03082,2.0,2.0,576.0,-37.6682,145.0515,10529.0,5.8061799739838875
22590,Mill Park,3,h,665000.0,25/11/2017,17.9,03082,1.0,2.0,375.0,-37.6734,145.0695,10529.0,5.8228216453031045
22591,Mill Park,3,h,660000.0,25/11/2017,17.9,03082,2.0,3.0,689.0,-37.6654,145.0568,10529.0,5.819543935541868
22592,Mill Park,4,h,675000.0,25/11/2017,17.9,03082,2.0,2.0,608.0,-37.6697,145.0587,10529.0,5.829303772831025
22593,Mill Park,4,h,800000.0,25/11/2017,17.9,03082,2.0,2.0,621.0,-37.6619,145.0681,10529.0,5.903089986991944
22594,Mill Park,3,h,800000.0,25/11/2017,17.9,03082,2.0,2.0,555.0,-37.6618,145.0804,10529.0,5.903089986991944
22595,Mitcham,3,h,1070000.0,25/11/2017,17.2,03132,1.0,1.0,667.0,-37.8155,145.1882,6871.0,6.02938377768521
22596,Mitcham,3,u,862000.0,25/11/2017,17.2,03132,1.0,2.0,213.0,32.752942,-97.3353994,6871.0,5.935507265824713
22597,Mitcham,3,h,985000.0,25/11/2017,17.2,03132,1.0,1.0,582.0,-37.8258,145.1905,6871.0,5.993436230497612
22598,Mitcham,3,h,1050000.0,25/11/2017,17.2,03132,1.0,2.0,535.0,-37.8109,145.1888,6871.0,6.021189299069938
22601,Montmorency,3,t,691000.0,25/11/2017,16.2,03094,1.0,2.0,222.0,-37.719456,145.116777,3891.0,5.8394780473741985
22602,Moonee Ponds,4,h,1310000.0,25/11/2017,6.2,03039,1.0,2.0,457.0,-37.7683,144.9328,6232.0,6.117271295655764
22603,Moonee Ponds,3,h,902000.0,25/11/2017,6.2,03039,1.0,1.0,555.0,-37.7677,144.9268,6232.0,5.955206537541942
22604,Moonee Ponds,3,h,1610000.0,25/11/2017,6.2,03039,1.0,1.0,521.0,-37.768,144.9185,6232.0,6.20682587603185
22605,Moonee Ponds,3,h,1353000.0,25/11/2017,6.2,03039,1.0,2.0,555.0,-37.7707,144.9152,6232.0,6.1312977965976225
22606,Moonee Ponds,2,h,1150000.0,25/11/2017,6.2,03039,1.0,2.0,241.0,-37.7635,144.9184,6232.0,6.060697840353612
22607,Moonee Ponds,4,h,1780000.0,25/11/2017,6.2,03039,2.0,2.0,480.0,-37.769,144.9314,6232.0,6.250420002308894
22608,Moorabbin,3,h,1410000.0,25/11/2017,14.3,03189,2.0,3.0,555.0,-37.943,145.0457,2555.0,6.14921911265538
22609,Mooroolbark,3,t,735000.0,25/11/2017,26.5,03138,2.0,2.0,222.0,-37.7846,145.3205,8280.0,5.866287339084195
22610,Mooroolbark,4,h,915000.0,25/11/2017,26.5,03138,3.0,2.0,621.0,-37.7624,145.3172,8280.0,5.9614210940664485
22611,Mooroolbark,5,h,740000.0,25/11/2017,26.5,03138,2.0,2.0,866.0,-37.7674,145.3148,8280.0,5.869231719730976
22612,Mordialloc,3,h,1480000.0,25/11/2017,21.5,03195,1.0,2.0,555.0,-38.0054,145.0891,3650.0,6.1702617153949575
22613,Mordialloc,3,h,1120000.0,25/11/2017,21.5,03195,1.0,2.0,555.0,-38.0008,145.0936,3650.0,6.049218022670182
22614,Mordialloc,3,h,801000.0,25/11/2017,21.5,03195,1.0,2.0,618.0,-37.9868,145.0959,3650.0,5.903632516084238
22615,Mount Waverley,3,h,1400000.0,25/11/2017,14.2,03149,1.0,1.0,737.0,-37.8758,145.1315,13366.0,6.146128035678238
22616,Mount Waverley,3,u,610000.0,25/11/2017,14.2,03149,1.0,2.0,213.0,-37.8722152,145.1453746,13366.0,5.785329835010767
22617,Mount Waverley,3,t,1115000.0,25/11/2017,14.2,03149,1.0,2.0,222.0,-37.8909329,145.1165015,13366.0,6.047274867384179
22618,Mount Waverley,4,h,980000.0,25/11/2017,14.2,03149,2.0,2.0,800.0,-37.8882,145.1146,13366.0,5.991226075692495
22619,Mulgrave,4,h,960000.0,25/11/2017,18.8,03170,1.0,1.0,621.0,-37.9296,145.1618,7113.0,5.982271233039568
22620,Mulgrave,4,h,978000.0,25/11/2017,18.8,03170,2.0,2.0,621.0,-37.9237,145.1918,7113.0,5.990338854787601
22621,Mulgrave,3,h,960000.0,25/11/2017,18.8,03170,2.0,2.0,737.0,-37.9288,145.1681,7113.0,5.982271233039568
22622,Mulgrave,3,h,925000.0,25/11/2017,18.8,03170,1.0,2.0,738.0,-37.9289,145.1701,7113.0,5.9661417327390325
22623,Murrumbeena,1,u,330000.0,25/11/2017,10.1,03163,1.0,2.0,0.0,-37.8974647,145.0666521,4442.0,5.518513939877887
22624,Murrumbeena,4,h,1425000.0,25/11/2017,10.1,03163,2.0,2.0,621.0,-37.9053,145.0712,4442.0,6.153814864344529
22625,Newport,3,h,900000.0,25/11/2017,6.2,03015,1.0,1.0,341.0,-37.8441,144.8743,5498.0,5.954242509439325
22626,Newport,2,u,485000.0,25/11/2017,6.2,03015,1.0,2.0,0.0,37.7837412,-122.4089979,5498.0,5.685741738602264
22627,Niddrie,3,t,970000.0,25/11/2017,10.4,03042,2.0,2.0,254.0,-37.7386,144.8878,2291.0,5.986771734266245
22628,Niddrie,2,u,600000.0,25/11/2017,10.4,03042,1.0,2.0,0.0,43.0461391,-71.0854325,2291.0,5.778151250383644
22630,Noble Park,3,u,571000.0,25/11/2017,22.7,03174,1.0,2.0,213.0,-37.7568055,144.9126883,11806.0,5.756636108245848
22631,Noble Park,2,u,489000.0,25/11/2017,22.7,03174,1.0,2.0,0.0,41.6032207,-73.087749,11806.0,5.68930885912362
22632,Noble Park,3,h,630000.0,25/11/2017,22.7,03174,1.0,1.0,535.0,-37.9804,145.18,11806.0,5.799340549453582
22635,North Melbourne,2,h,1405000.0,25/11/2017,1.8,03051,1.0,1.0,254.0,-37.7968,144.9473,6821.0,6.1476763242410986
22636,Northcote,3,h,1290000.0,25/11/2017,5.3,03070,1.0,2.0,555.0,-37.7722,145.0125,11364.0,6.110589710299249
22637,Northcote,3,h,1500000.0,25/11/2017,5.3,03070,2.0,1.0,308.0,-37.7763,145.0033,11364.0,6.176091259055681
22638,Northcote,2,h,1701000.0,25/11/2017,5.3,03070,1.0,2.0,461.0,-37.7773,145.003,11364.0,6.230704313612569
22639,Northcote,2,h,1225000.0,25/11/2017,5.3,03070,1.0,1.0,205.0,-37.7758,144.9922,11364.0,6.088136088700551
22640,Northcote,1,u,410000.0,25/11/2017,5.3,03070,1.0,2.0,0.0,42.977301,-71.6925849,11364.0,5.6127838567197355
22641,Northcote,3,h,1410000.0,25/11/2017,5.3,03070,2.0,2.0,555.0,-37.7678,145.013,11364.0,6.14921911265538
22642,Northcote,3,h,1900000.0,25/11/2017,5.3,03070,2.0,3.0,502.0,-37.7721,145.0006,11364.0,6.278753600952829
22643,Northcote,2,h,1295000.0,25/11/2017,5.3,03070,1.0,1.0,302.0,-37.774,145.0081,11364.0,6.112269768417271
22644,Northcote,3,h,1020000.0,25/11/2017,5.3,03070,1.0,2.0,555.0,-37.7731,144.9997,11364.0,6.008600171761918
22645,Northcote,3,h,989000.0,25/11/2017,5.3,03070,2.0,1.0,150.0,-37.7696,145.0003,11364.0,5.995196291597179
22646,Northcote,2,h,960000.0,25/11/2017,5.3,03070,1.0,4.0,254.0,-37.7818,145.0064,11364.0,5.982271233039568
22648,Northcote,4,h,2025000.0,25/11/2017,5.3,03070,1.0,3.0,678.0,-37.778,145.015,11364.0,6.306425027550687
22649,Northcote,3,h,1205000.0,25/11/2017,5.3,03070,1.0,1.0,223.0,-37.7792,144.9956,11364.0,6.080987046910887
22650,Notting Hill,3,t,925000.0,25/11/2017,16.7,03168,2.0,2.0,222.0,-37.9048,145.1443,902.0,5.9661417327390325
22651,Nunawading,5,h,1700000.0,25/11/2017,15.4,03131,3.0,4.0,681.0,-37.8108,145.1793,4973.0,6.230448921378274
22652,Oak Park,3,h,891000.0,25/11/2017,11.2,03046,1.0,2.0,588.0,-37.7213,144.9179,2651.0,5.949877704036875
22653,Oakleigh,2,t,1050000.0,25/11/2017,12.3,03166,1.0,2.0,126.0,-37.8984972,145.0964313,3224.0,6.021189299069938
22654,Oakleigh,4,h,1160000.0,25/11/2017,12.3,03166,3.0,2.0,578.0,-37.8915,145.0888,3224.0,6.064457989226918
22655,Oakleigh South,4,h,1021000.0,25/11/2017,15.5,03167,2.0,2.0,568.0,-37.935,145.0974,3692.0,6.00902574208691
22656,Oakleigh South,3,h,1050000.0,25/11/2017,15.5,03167,2.0,2.0,313.0,-37.9285,145.0842,3692.0,6.021189299069938
22657,Oakleigh South,3,h,1080000.0,25/11/2017,15.5,03167,1.0,2.0,555.0,-37.9236,145.0876,3692.0,6.033423755486949
22660,Parkdale,2,h,1206000.0,25/11/2017,21.5,03195,1.0,1.0,254.0,-37.9962,145.0878,5087.0,6.0813473078041325
22663,Pascoe Vale,3,h,750000.0,25/11/2017,8.5,03044,2.0,1.0,658.0,-37.726,144.947,7485.0,5.8750612633917
22664,Pascoe Vale,3,t,540000.0,25/11/2017,8.5,03044,1.0,2.0,222.0,42.9865361,-71.121085,7485.0,5.732393759822968
22666,Pascoe Vale,3,h,743000.0,25/11/2017,8.5,03044,1.0,1.0,259.0,-37.729,144.9407,7485.0,5.870988813760575
22667,Pascoe Vale,2,u,480000.0,25/11/2017,8.5,03044,1.0,2.0,0.0,42.9865361,-71.121085,7485.0,5.681241237375588
22669,Point Cook,4,h,665000.0,25/11/2017,14.7,03030,2.0,2.0,621.0,-37.8809,144.7265,15542.0,5.8228216453031045
22670,Point Cook,4,h,682000.0,25/11/2017,14.7,03030,3.0,2.0,621.0,-37.9075,144.7504,15542.0,5.833784374656479
22671,Port Melbourne,2,h,1410000.0,25/11/2017,3.5,03207,2.0,2.0,117.0,-37.835,144.9368,8648.0,6.14921911265538
22672,Port Melbourne,3,h,1250000.0,25/11/2017,3.5,03207,1.0,2.0,555.0,41.6753367,-72.9795682,8648.0,6.096910013008056
22673,Port Melbourne,3,u,1650000.0,25/11/2017,3.5,03207,1.0,2.0,213.0,32.7538253,-97.2894242,8648.0,6.217483944213907
22675,Port Melbourne,3,h,1400000.0,25/11/2017,3.5,03207,2.0,2.0,555.0,-37.8411,144.9426,8648.0,6.146128035678238
22677,Prahran,4,h,2340000.0,25/11/2017,4.6,03181,2.0,4.0,621.0,-37.8585,145.0045,7717.0,6.3692158574101425
22678,Prahran,2,u,475000.0,25/11/2017,4.6,03181,1.0,2.0,0.0,51.5136417,-0.0492016,7717.0,5.676693609624866
22679,Prahran,3,h,2925000.0,25/11/2017,4.6,03181,1.0,1.0,346.0,-37.8487,144.9863,7717.0,6.4661258704182
22680,Prahran,2,h,1120000.0,25/11/2017,4.6,03181,1.0,2.0,254.0,-37.8514,145.0089,7717.0,6.049218022670182
22682,Preston,2,t,665000.0,25/11/2017,8.4,03072,1.0,2.0,126.0,-37.7404286,144.9985085,14577.0,5.8228216453031045
22683,Preston,3,t,985000.0,25/11/2017,8.4,03072,2.0,2.0,222.0,-37.7326,144.9947,14577.0,5.993436230497612
22684,Preston,3,h,860000.0,25/11/2017,8.4,03072,1.0,2.0,555.0,-37.7482,145.0175,14577.0,5.9344984512435675
22685,Preston,3,h,820000.0,25/11/2017,8.4,03072,1.0,1.0,549.0,-37.7456,145.0162,14577.0,5.913813852383717
22687,Preston,4,h,1380000.0,25/11/2017,8.4,03072,2.0,3.0,650.0,-37.7306,144.9883,14577.0,6.139879086401237
22688,Preston,3,h,1045000.0,25/11/2017,8.4,03072,1.0,2.0,449.0,-37.7345,145.002,14577.0,6.019116290447073
22689,Preston,4,h,1585000.0,25/11/2017,8.4,03072,2.0,2.0,621.0,-37.7476,145.0109,14577.0,6.20002926655377
22690,Princes Hill,2,h,1252500.0,25/11/2017,3.5,03054,1.0,0.0,169.0,-37.7804,144.9655,1008.0,6.097777734539283
22691,Princes Hill,2,h,957000.0,25/11/2017,3.5,03054,1.0,2.0,533.0,-37.7828,144.969,1008.0,5.980911937776844
22705,Richmond,2,h,1324000.0,25/11/2017,2.4,03121,1.0,2.0,230.0,-37.8171,144.9969,14949.0,6.121887985103681
22706,Richmond,1,u,401000.0,25/11/2017,2.4,03121,1.0,2.0,0.0,-37.8149919,145.0089439,14949.0,5.603144372620182
22707,Richmond,3,h,951000.0,25/11/2017,2.4,03121,1.0,2.0,116.0,-37.813,145.0004,14949.0,5.978180516937414
22708,Richmond,1,u,281200.0,25/11/2017,2.4,03121,1.0,2.0,0.0,-33.8682629,151.2103195,14949.0,5.449015316347786
22709,Richmond,4,h,1260000.0,25/11/2017,2.4,03121,2.0,2.0,621.0,-37.8232248,145.0107168,14949.0,6.1003705451175625
22710,Richmond,2,h,1101000.0,25/11/2017,2.4,03121,1.0,2.0,96.0,-37.8217,145.0051,14949.0,6.0417873189717515
22711,Richmond,1,u,408000.0,25/11/2017,2.4,03121,1.0,2.0,0.0,-37.8204004,144.9917784,14949.0,5.61066016308988
22712,Ringwood,3,h,808000.0,25/11/2017,19.9,03134,1.0,1.0,555.0,-37.7934,145.2498,7785.0,5.907411360774586
22713,Ringwood,4,h,1150000.0,25/11/2017,19.9,03134,2.0,1.0,702.0,-37.8138,145.2176,7785.0,6.060697840353612
22715,Ringwood,3,h,893500.0,25/11/2017,19.9,03134,2.0,2.0,664.0,-37.7917,145.2469,7785.0,5.951094556841663
22716,Ringwood,4,h,1050000.0,25/11/2017,19.9,03134,2.0,2.0,621.0,-37.7987,145.2469,7785.0,6.021189299069938
22717,Ringwood,2,h,1204000.0,25/11/2017,19.9,03134,1.0,1.0,254.0,-37.8181,145.2296,7785.0,6.080626486921806
22718,Ringwood North,4,h,950000.0,25/11/2017,19.9,03134,2.0,2.0,621.0,-37.8009,145.2176,3619.0,5.977723605288848
22719,Ringwood North,4,h,865000.0,25/11/2017,19.9,03134,2.0,2.0,652.0,-37.7916,145.2367,3619.0,5.937016107464814
22720,Rosanna,4,h,1530000.0,25/11/2017,8.9,03084,3.0,2.0,621.0,-37.7421,145.072,3540.0,6.184691430817598
22721,Rosanna,3,h,1100000.0,25/11/2017,8.9,03084,1.0,2.0,555.0,-37.7341,145.0766,3540.0,6.041392685158225
